"시도별","연령별",2019,2019,2020,2020,2021,2021,2022,2022,2023,2023,2024,2024
"시도별","연령별",남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건),남편(해당연령 천명당 건),아내(해당연령 천명당 건)
"충청남도","70 - 74세",0.9,0.4,0.8,0.3,1.0,0.4,1.0,0.6,1.0,0.4,0.8,0.4
"충청남도","75세이상",0.4,0.1,0.4,0.1,0.4,0.1,0.5,0.1,0.5,0.1,0.6,0.1
"전북특별자치도","15 - 19세",0.4,1.2,0.2,0.8,0.2,0.8,0.2,1.0,0.1,0.6,0.2,0.8
"전북특별자치도","20 - 24세",3.8,10.0,3.4,8.1,2.5,6.2,3.0,6.4,3.2,6.1,2.8,6.3
"전북특별자치도","25 - 29세",27.6,50.3,24.0,44.7,21.1,39.6,20.5,35.5,19.6,36.1,24.0,42.3
"전북특별자치도","30 - 34세",44.3,41.0,42.9,39.8,38.9,36.6,36.7,37.9,38.0,40.8,47.7,49.6
"전북특별자치도","35 - 39세",22.6,15.3,19.4,12.7,16.6,13.0,19.2,13.3,21.1,14.3,24.5,16.6
"전북특별자치도","40 - 44세",11.1,6.1,8.9,5.8,7.6,5.2,8.2,5.6,8.2,4.9,9.7,5.9
"전북특별자치도","45 - 49세",5.8,4.1,5.2,3.6,4.2,3.7,4.9,3.5,5.5,3.7,5.5,3.3
"전북특별자치도","50 - 54세",4.0,3.2,3.2,2.6,3.4,3.1,3.5,2.7,3.4,2.7,3.8,2.6
"전북특별자치도","55세이상",1.8,0.9,1.4,0.8,1.4,0.8,1.4,0.7,1.4,0.8,1.5,0.8
"전북특별자치도","55 - 59세",3.2,2.3,2.5,1.9,2.3,2.3,2.7,2.0,2.9,1.9,2.9,2.1
"전북특별자치도","60 - 64세",2.2,1.1,1.6,1.1,2.1,1.1,1.7,0.9,1.7,1.1,1.9,1.2
"전북특별자치도","65 - 69세",1.3,0.7,1.1,0.7,1.2,0.6,1.1,0.6,1.0,0.7,1.1,0.6
"전북특별자치도","70 - 74세",0.9,0.4,0.7,0.4,0.7,0.2,0.6,0.5,0.7,0.3,0.7,0.3
"전북특별자치도","75세이상",0.3,0.1,0.4,0.1,0.3,0.1,0.6,0.1,0.4,0.1,0.4,0.1
"전라남도","15 - 19세",0.7,1.8,0.2,1.0,0.3,1.1,0.4,1.1,0.2,0.9,0.3,0.9
"전라남도","20 - 24세",4.2,10.0,3.5,9.3,3.5,8.8,2.8,7.7,3.2,8.0,4.3,9.4
"전라남도","25 - 29세",30.0,55.3,27.6,46.3,24.6,45.9,24.8,45.1,24.3,41.0,29.9,52.5
"전라남도","30 - 34세",47.4,43.9,42.9,40.5,44.2,42.1,41.7,41.1,40.4,42.6,51.6,53.8
